"Step","20-agents - total_rewards","20-agents - total_rewards__MIN","20-agents - total_rewards__MAX","15-agents - total_rewards","15-agents - total_rewards__MIN","15-agents - total_rewards__MAX","10-agents - total_rewards","10-agents - total_rewards__MIN","10-agents - total_rewards__MAX","5-agents - total_rewards","5-agents - total_rewards__MIN","5-agents - total_rewards__MAX","1-agent - total_rewards","1-agent - total_rewards__MIN","1-agent - total_rewards__MAX"
"2711","","","","","","","","","","0.7336","0.7336","0.7336","0","0","0"
"2712","","","","","","","","","","1.766","1.766","1.766","0","0","0"
"2713","","","","","","","","","","1.4564","1.4564","1.4564","0","0","0"
"2714","","","","","","","","","","2.92","2.92","2.92","0","0","0"
"2715","","","","","","","","","","0.9856","0.9856","0.9856","0.7048","0.7048","0.7048"
"2716","","","","","","","","","","0.8992","0.8992","0.8992","0","0","0"
"2717","","","","","","","","","","0.33399999999999996","0.33399999999999996","0.33399999999999996","0","0","0"
"2718","","","","","","","","","","0.1684","0.1684","0.1684","0","0","0"
"2719","","","","","","","","","","0","0","0","0","0","0"
"2720","","","","","","","","","","0.2584000000000001","0.2584000000000001","0.2584000000000001","0","0","0"
"2721","","","","","","","","","","0","0","0","0","0","0"
"2722","","","","","","","","","","1.4491999999999998","1.4491999999999998","1.4491999999999998","0.874","0.874","0.874"
"2723","","","","","","","","","","4.0244","4.0244","4.0244","0","0","0"
"2724","","","","","","","","","","0","0","0","0","0","0"
"2725","","","","","","","","","","0.964","0.964","0.964","0","0","0"
"2726","","","","","","","","","","0","0","0","0","0","0"
"2727","","","","","","","","","","0","0","0","0","0","0"
"2728","","","","","","","","","","0","0","0","0","0","0"
"2729","","","","","","","","","","1.0964","1.0964","1.0964","0.9856","0.9856","0.9856"
"2730","","","","","","","","","","0","0","0","0.9496","0.9496","0.9496"
"2731","","","","","","","","","","0.9568","0.9568","0.9568","0","0","0"
"2732","","","","","","","","","","0.9064","0.9064","0.9064","0","0","0"
"2733","","","","","","","","","","0.9092000000000001","0.9092000000000001","0.9092000000000001","0","0","0"
"2734","","","","","","","","","","0.9748","0.9748","0.9748","0","0","0"
"2735","","","","","","","","","","1.298","1.298","1.298","0","0","0"
"2736","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2737","","","","","","","","","","0","0","0","0","0","0"
"2738","","","","","","","","","","1.5104","1.5104","1.5104","0","0","0"
"2739","","","","","","","","","","1.83","1.83","1.83","0","0","0"
"2740","","","","","","","","","","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0"
"2741","","","","","","","","","","0","0","0","0","0","0"
"2742","","","","","","","","","","0","0","0","0","0","0"
"2743","","","","","","","","","","0.2188","0.2188","0.2188","0","0","0"
"2744","","","","","","","","","","1.6904","1.6904","1.6904","0","0","0"
"2745","","","","","","","","","","0","0","0","0.9784","0.9784","0.9784"
"2746","","","","","","","","","","0","0","0","0.9388","0.9388","0.9388"
"2747","","","","","","","","","","0.28359999999999996","0.28359999999999996","0.28359999999999996","0","0","0"
"2748","","","","","","","","","","0.7408","0.7408","0.7408","0","0","0"
"2749","","","","","","","","","","0","0","0","0","0","0"
"2750","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2751","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2752","","","","","","","","","","0","0","0","0","0","0"
"2753","","","","","","","","","","0","0","0","0","0","0"
"2754","","","","","","","","","","2.3116","2.3116","2.3116","0","0","0"
"2755","","","","","","","","","","0.964","0.964","0.964","0","0","0"
"2756","","","","","","","","","","0","0","0","0","0","0"
"2757","","","","","","","","","","1.244","1.244","1.244","0","0","0"
"2758","","","","","","","","","","1.5716","1.5716","1.5716","0","0","0"
"2759","","","","","","","","","","0.982","0.982","0.982","0","0","0"
"2760","","","","","","","","","","1.2728","1.2728","1.2728","0.9748","0.9748","0.9748"
"2761","","","","","","","","","","0","0","0","0","0","0"
"2762","","","","","","","","","","0","0","0","0","0","0"
"2763","","","","","","","","","","0.3448","0.3448","0.3448","0","0","0"
"2764","","","","","","","","","","0.38439999999999996","0.38439999999999996","0.38439999999999996","0","0","0"
"2765","","","","","","","","","","0.43479999999999996","0.43479999999999996","0.43479999999999996","0","0","0"
"2766","","","","","","","","","","0.9136","0.9136","0.9136","0","0","0"
"2767","","","","","","","","","","0.982","0.982","0.982","0","0","0"
"2768","","","","","","","","","","0.15039999999999998","0.15039999999999998","0.15039999999999998","0","0","0"
"2769","","","","","","","","","","0","0","0","0","0","0"
"2770","","","","","","","","","","0.9784","0.9784","0.9784","0.694","0.694","0.694"
"2771","","","","","","","","","","2.154","2.154","2.154","0","0","0"
"2772","","","","","","","","","","0.6688000000000001","0.6688000000000001","0.6688000000000001","0","0","0"
"2773","","","","","","","","","","1.802","1.802","1.802","0","0","0"
"2774","","","","","","","","","","0.6391999999999999","0.6391999999999999","0.6391999999999999","0","0","0"
"2775","","","","","","","","","","0.5428","0.5428","0.5428","0","0","0"
"2776","","","","","","","","","","0.7624","0.7624","0.7624","0","0","0"
"2777","","","","","","","","","","1.6320000000000001","1.6320000000000001","1.6320000000000001","0.8416","0.8416","0.8416"
"2778","","","","","","","","","","0.964","0.964","0.964","0","0","0"
"2779","","","","","","","","","","0.9604","0.9604","0.9604","0","0","0"
"2780","","","","","","","","","","0.982","0.982","0.982","0","0","0"
"2781","","","","","","","","","","0","0","0","0","0","0"
"2782","","","","","","","","","","0","0","0","0","0","0"
"2783","","","","","","","","","","0","0","0","0","0","0"
"2784","","","","","","","","","","0.6724","0.6724","0.6724","0","0","0"
"2785","","","","","","","","","","0","0","0","0","0","0"
"2786","","","","","","","","","","2.1612","2.1612","2.1612","0.9532","0.9532","0.9532"
"2787","","","","","","","","","","0","0","0","0","0","0"
"2788","","","","","","","","","","0.5680000000000001","0.5680000000000001","0.5680000000000001","0","0","0"
"2789","","","","","","","","","","0.9316","0.9316","0.9316","0","0","0"
"2790","","","","","","","","","","0.9748","0.9748","0.9748","0","0","0"
"2791","","","","","","","","","","1.2475999999999998","1.2475999999999998","1.2475999999999998","0.9748","0.9748","0.9748"
"2792","","","","","","","","","","0.9316","0.9316","0.9316","0.28359999999999996","0.28359999999999996","0.28359999999999996"
"2793","","","","","","","","","","0.9028","0.9028","0.9028","0.9172","0.9172","0.9172"
"2794","","","","","","","","","","1.7796000000000003","1.7796000000000003","1.7796000000000003","0","0","0"
"2795","","","","","","","","","","0","0","0","0","0","0"
"2796","","","","","","","","","","1.8776000000000002","1.8776000000000002","1.8776000000000002","0","0","0"
"2797","","","","","","","","","","0","0","0","0.9532","0.9532","0.9532"
"2798","","","","","","","","","","1.568","1.568","1.568","0","0","0"
"2799","","","","","","","","","","0.27279999999999993","0.27279999999999993","0.27279999999999993","0.47440000000000004","0.47440000000000004","0.47440000000000004"
"2800","","","","","","","","","","0","0","0","0","0","0"
"2801","","","","","","","","","","0.3808","0.3808","0.3808","0","0","0"
"2802","","","","","","","","","","0","0","0","0","0","0"
"2803","","","","","","","","","","0.9748","0.9748","0.9748","0","0","0"
"2804","","","","","","","","","","1.8192","1.8192","1.8192","0","0","0"
"2805","","","","","","","","","","0","0","0","0","0","0"
"2806","","","","","","","","","","0.5644","0.5644","0.5644","0","0","0"
"2807","","","","","","","","","","0.9892","0.9892","0.9892","0","0","0"
"2808","","","","","","","","","","0","0","0","0.9316","0.9316","0.9316"
"2809","","","","","","","","","","0","0","0","0","0","0"
"2810","","","","","","","","","","0.5608","0.5608","0.5608","0","0","0"
"2811","","","","","","","","","","0.7156","0.7156","0.7156","0","0","0"
"2812","","","","","","","","","","0.40959999999999996","0.40959999999999996","0.40959999999999996","0","0","0"
"2813","","","","","","","","","","0","0","0","0","0","0"
"2814","","","","","","","","","","0","0","0","0","0","0"
"2815","","","","","","","","","","1.6536","1.6536","1.6536","0.8956","0.8956","0.8956"
"2816","","","","","","","","","","1.2692","1.2692","1.2692","0.9676","0.9676","0.9676"
"2817","","","","","","","","","","1.0055999999999998","1.0055999999999998","1.0055999999999998","0","0","0"
"2818","","","","","","","","","","1.3376000000000001","1.3376000000000001","1.3376000000000001","0","0","0"
"2819","","","","","","","","","","0","0","0","0.9388","0.9388","0.9388"
"2820","","","","","","","","","","0.9784","0.9784","0.9784","0","0","0"
"2821","","","","","","","","","","0.9532","0.9532","0.9532","0","0","0"
"2822","","","","","","","","","","0.946","0.946","0.946","0","0","0"
"2823","","","","","","","","","","1.8164","1.8164","1.8164","0","0","0"
"2824","","","","","","","","","","0","0","0","0","0","0"
"2825","","","","","","","","","","0","0","0","0","0","0"
"2826","","","","","","","","","","0","0","0","0","0","0"
"2827","","","","","","","","","","0.9784","0.9784","0.9784","0","0","0"
"2828","","","","","","","","","","0","0","0","0.9208000000000001","0.9208000000000001","0.9208000000000001"
"2829","","","","","","","","","","0","0","0","0.9928","0.9928","0.9928"
"2830","","","","","","","","","","0","0","0","0","0","0"
"2831","","","","","","","","","","0","0","0","0","0","0"
"2832","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2833","","","","","","","","","","0","0","0","0","0","0"
"2834","","","","","","","","","","0","0","0","0","0","0"
"2835","","","","","","","","","","0.9388","0.9388","0.9388","0","0","0"
"2836","","","","","","","","","","0.29079999999999995","0.29079999999999995","0.29079999999999995","0","0","0"
"2837","","","","","","","","","","0.9604","0.9604","0.9604","0","0","0"
"2838","","","","","","","","","","1.9531999999999998","1.9531999999999998","1.9531999999999998","0","0","0"
"2839","","","","","","","","","","1.3268","1.3268","1.3268","0","0","0"
"2840","","","","","","","","","","2.8415999999999997","2.8415999999999997","2.8415999999999997","0","0","0"
"2841","","","","","","","","","","0.7696","0.7696","0.7696","0","0","0"
"2842","","","","","","","","","","0","0","0","0.9748","0.9748","0.9748"
"2843","","","","","","","","","","0.9892","0.9892","0.9892","0.7804","0.7804","0.7804"
"2844","","","","","","","","","","1.9424000000000001","1.9424000000000001","1.9424000000000001","0.9748","0.9748","0.9748"
"2845","","","","","","","","","","0","0","0","0","0","0"
"2846","","","","","","","","","","0","0","0","0.9388","0.9388","0.9388"
"2847","","","","","","","","","","0","0","0","0","0","0"
"2848","","","","","","","","","","1.478","1.478","1.478","0","0","0"
"2849","","","","","","","","","","0","0","0","0","0","0"
"2850","","","","","","","","","","0","0","0","0","0","0"
"2851","","","","","","","","","","1.2908","1.2908","1.2908","0","0","0"
"2852","","","","","","","","","","0.694","0.694","0.694","0","0","0"
"2853","","","","","","","","","","1.6796","1.6796","1.6796","0","0","0"
"2854","","","","","","","","","","0","0","0","0","0","0"
"2855","","","","","","","","","","0","0","0","0","0","0"
"2856","","","","","","","","","","0.838","0.838","0.838","0","0","0"
"2857","","","","","","","","","","0.964","0.964","0.964","0.982","0.982","0.982"
"2858","","","","","","","","","","0.784","0.784","0.784","0","0","0"
"2859","","","","","","","","","","0.5895999999999999","0.5895999999999999","0.5895999999999999","0","0","0"
"2860","","","","","","","","","","0.9532","0.9532","0.9532","0","0","0"
"2861","","","","","","","","","","0","0","0","0","0","0"
"2862","","","","","","","","","","0.5968","0.5968","0.5968","0","0","0"
"2863","","","","","","","","","","0","0","0","0.9748","0.9748","0.9748"
"2864","","","","","","","","","","0.11080000000000001","0.11080000000000001","0.11080000000000001","0","0","0"
"2865","","","","","","","","","","2.1576","2.1576","2.1576","0.9532","0.9532","0.9532"
"2866","","","","","","","","","","1.1467999999999998","1.1467999999999998","1.1467999999999998","0","0","0"
"2867","","","","","","","","","","0.478","0.478","0.478","0","0","0"
"2868","","","","","","","","","","1.8327999999999998","1.8327999999999998","1.8327999999999998","0","0","0"
"2869","","","","","","","","","","1.4096","1.4096","1.4096","0","0","0"
"2870","","","","","","","","","","0","0","0","0","0","0"
"2871","","","","","","","","","","1.5752000000000002","1.5752000000000002","1.5752000000000002","0.9388","0.9388","0.9388"
"2872","","","","","","","","","","0.9496","0.9496","0.9496","0.8632","0.8632","0.8632"
"2873","","","","","","","","","","1.6796000000000002","1.6796000000000002","1.6796000000000002","0","0","0"
"2874","","","","","","","","","","1.2475999999999998","1.2475999999999998","1.2475999999999998","0.9532","0.9532","0.9532"
"2875","","","","","","","","","","0","0","0","0","0","0"
"2876","","","","","","","","","","0.5851999999999999","0.5851999999999999","0.5851999999999999","0","0","0"
"2877","","","","","","","","","","0.6112","0.6112","0.6112","0.8884","0.8884","0.8884"
"2878","","","","","","","","","","0.964","0.964","0.964","0","0","0"
"2879","","","","","","","","","","1.6508","1.6508","1.6508","0.9712","0.9712","0.9712"
"2880","","","","","","","","","","0.7948","0.7948","0.7948","0","0","0"
"2881","","","","","","","","","","0","0","0","0","0","0"
"2882","","","","","","","","","","0","0","0","0","0","0"
"2883","","","","","","","","","","0.9028","0.9028","0.9028","0","0","0"
"2884","","","","","","","","","","1.2512","1.2512","1.2512","0.9784","0.9784","0.9784"
"2885","","","","","","","","","","1.8739999999999999","1.8739999999999999","1.8739999999999999","0.9712","0.9712","0.9712"
"2886","","","","","","","","","","0","0","0","0","0","0"
"2887","","","","","","","","","","0","0","0","0","0","0"
"2888","","","","","","","","","","0.856","0.856","0.856","0","0","0"
"2889","","","","","","","","","","0.8884","0.8884","0.8884","0.55","0.55","0.55"
"2890","","","","","","","","","","0.964","0.964","0.964","0","0","0"
"2891","","","","","","","","","","1.9172","1.9172","1.9172","0","0","0"
"2892","","","","","","","","","","0","0","0","0.9316","0.9316","0.9316"
"2893","","","","","","","","","","1.9207999999999998","1.9207999999999998","1.9207999999999998","0.9136","0.9136","0.9136"
"2894","","","","","","","","","","0","0","0","0","0","0"
"2895","","","","","","","","","","0.9136","0.9136","0.9136","0","0","0"
"2896","","","","","","","","","","1.6760000000000002","1.6760000000000002","1.6760000000000002","0","0","0"
"2897","","","","","","","","","","1.7948","1.7948","1.7948","0","0","0"
"2898","","","","","","","","","","0.38439999999999996","0.38439999999999996","0.38439999999999996","0","0","0"
"2899","","","","","","","","","","0","0","0","0","0","0"
"2900","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2901","","","","","","","","","","0.9532","0.9532","0.9532","0.8812","0.8812","0.8812"
"2902","","","","","","","","","","1.3483999999999998","1.3483999999999998","1.3483999999999998","0","0","0"
"2903","","","","","","","","","","0.9668","0.9668","0.9668","0","0","0"
"2904","","","","","","","","","","0","0","0","0","0","0"
"2905","","","","","","","","","","0.9064","0.9064","0.9064","0","0","0"
"2906","","","","","","","","","","1.7228","1.7228","1.7228","0","0","0"
"2907","","","","","","","","","","0.8092","0.8092","0.8092","0","0","0"
"2908","","","","","","","","","","1.9172","1.9172","1.9172","0.9532","0.9532","0.9532"
"2909","","","","","","","","","","0.9748","0.9748","0.9748","0","0","0"
"2910","","","","","","","","","","0","0","0","0","0","0"
"2911","","","","","","","","","","0","0","0","0","0","0"
"2912","","","","","","","","","","0","0","0","0","0","0"
"2913","","","","","","","","","","0","0","0","0.8992","0.8992","0.8992"
"2914","","","","","","","","","","0","0","0","0.9532","0.9532","0.9532"
"2915","","","","","","","","","","0.4456","0.4456","0.4456","0.9532","0.9532","0.9532"
"2916","","","","","","","","","","0","0","0","0","0","0"
"2917","","","","","","","","","","0.7544","0.7544","0.7544","0","0","0"
"2918","","","","","","","","","","0.13960000000000006","0.13960000000000006","0.13960000000000006","0.12160000000000004","0.12160000000000004","0.12160000000000004"
"2919","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2920","","","","","","","","","","0.5428","0.5428","0.5428","0","0","0"
"2921","","","","","","","","","","3.3699999999999997","3.3699999999999997","3.3699999999999997","0","0","0"
"2922","","","","","","","","","","0.9352","0.9352","0.9352","0","0","0"
"2923","","","","","","","","","","0.22960000000000003","0.22960000000000003","0.22960000000000003","0","0","0"
"2924","","","","","","","","","","0.5716","0.5716","0.5716","0.8956","0.8956","0.8956"
"2925","","","","","","","","","","0.31599999999999995","0.31599999999999995","0.31599999999999995","0.8884","0.8884","0.8884"
"2926","","","","","","","","","","0","0","0","0.8775999999999999","0.8775999999999999","0.8775999999999999"
"2927","","","","","","","","","","0","0","0","0","0","0"
"2928","","","","","","","","","","1.3592","1.3592","1.3592","0.7948","0.7948","0.7948"
"2929","","","","","","","","","","1.4996","1.4996","1.4996","0","0","0"
"2930","","","","","","","","","","0.91","0.91","0.91","0.39159999999999995","0.39159999999999995","0.39159999999999995"
"2931","","","","","","","","","","1.352","1.352","1.352","0","0","0"
"2932","","","","","","","","","","1.1036000000000001","1.1036000000000001","1.1036000000000001","0","0","0"
"2933","","","","","","","","","","0","0","0","0.16479999999999995","0.16479999999999995","0.16479999999999995"
"2934","","","","","","","","","","0.7544","0.7544","0.7544","0","0","0"
"2935","","","","","","","","","","0","0","0","0","0","0"
"2936","","","","","","","","","","0","0","0","0","0","0"
"2937","","","","","","","","","","0","0","0","0","0","0"
"2938","","","","","","","","","","0.6868000000000001","0.6868000000000001","0.6868000000000001","0","0","0"
"2939","","","","","","","","","","0","0","0","0","0","0"
"2940","","","","","","","","","","2.1719999999999997","2.1719999999999997","2.1719999999999997","0","0","0"
"2941","","","","","","","","","","1.9388","1.9388","1.9388","0","0","0"
"2942","","","","","","","","","","0","0","0","0","0","0"
"2943","","","","","","","","","","0.9316","0.9316","0.9316","0","0","0"
"2944","","","","","","","","","","0.874","0.874","0.874","0","0","0"
"2945","","","","","","","","","","2.496","2.496","2.496","0","0","0"
"2946","","","","","","","","","","2.8056","2.8056","2.8056","0","0","0"
"2947","","","","","","","","","","0","0","0","0","0","0"
"2948","","","","","","","","","","0.9532","0.9532","0.9532","0","0","0"
"2949","","","","","","","","","","1.964","1.964","1.964","0","0","0"
"2950","","","","","","","","","","1.2612","1.2612","1.2612","0","0","0"
"2951","","","","","","","","","","2.5751999999999997","2.5751999999999997","2.5751999999999997","0","0","0"
"2952","","","","","","","","","","0","0","0","0","0","0"
"2953","","","","","","","","","","0","0","0","0","0","0"
"2954","","","","","","","","","","0","0","0","0","0","0"
"2955","","","","","","","","","","1.5355999999999999","1.5355999999999999","1.5355999999999999","0","0","0"
"2956","","","","","","","","","","0","0","0","0.9712","0.9712","0.9712"
"2957","","","","","","","","","","0.982","0.982","0.982","0","0","0"
"2958","","","","","","","","","","0.9019999999999999","0.9019999999999999","0.9019999999999999","0","0","0"
"2959","","","","","","","","","","0","0","0","0.9712","0.9712","0.9712"
"2960","","","","","","","","","","0.7083999999999999","0.7083999999999999","0.7083999999999999","0","0","0"
"2961","","","","","","","","","","0.9748","0.9748","0.9748","0.964","0.964","0.964"
"2962","","","","","","","","","","0","0","0","0","0","0"
"2963","","","","","","","","","","1.3916","1.3916","1.3916","0","0","0"
"2964","","","","","","","","","","0","0","0","0","0","0"
"2965","","","","","","","","","","0.7948","0.7948","0.7948","0","0","0"
"2966","","","","","","","","","","0.964","0.964","0.964","0","0","0"
"2967","","","","","","","","","","0.9892","0.9892","0.9892","0","0","0"
"2968","","","","","","","","","","0","0","0","0","0","0"
"2969","","","","","","","","","","0","0","0","0","0","0"
"2970","","","","","","","","","","0","0","0","0","0","0"
"2971","","","","","","","","","","3.1792000000000002","3.1792000000000002","3.1792000000000002","0","0","0"
"2972","","","","","","","","","","0.9532","0.9532","0.9532","0","0","0"
"2973","","","","","","","","","","1.8559999999999999","1.8559999999999999","1.8559999999999999","0","0","0"
"2974","","","","","","","","","","3.3556","3.3556","3.3556","0.9892","0.9892","0.9892"
"2975","","","","","","","","","","0.2188","0.2188","0.2188","0","0","0"
"2976","","","","","","","","","","0","0","0","0.9568","0.9568","0.9568"
"2977","","","","","","","","","","0.9388","0.9388","0.9388","0.9676","0.9676","0.9676"
"2978","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"2979","","","","","","","","","","0.5895999999999999","0.5895999999999999","0.5895999999999999","0","0","0"
"2980","","","","","","","","","","0.9604","0.9604","0.9604","0","0","0"
"2981","","","","","","","","","","0.7544","0.7544","0.7544","0","0","0"
"2982","","","","","","","","","","0","0","0","0","0","0"
"2983","","","","","","","","","","0.3376","0.3376","0.3376","0","0","0"
"2984","","","","","","","","","","0.7804","0.7804","0.7804","0","0","0"
"2985","","","","","","","","","","0","0","0","0","0","0"
"2986","","","","","","","","","","0","0","0","0","0","0"
"2987","","","","","","","","","","0","0","0","0","0","0"
"2988","","","","","","","","","","0.5031999999999999","0.5031999999999999","0.5031999999999999","0","0","0"
"2989","","","","","","","","","","0","0","0","0","0","0"
"2990","","","","","","","","","","0","0","0","0","0","0"
"2991","","","","","","","","","","0.9856","0.9856","0.9856","0","0","0"
"2992","","","","","","","","","","0","0","0","0","0","0"
"2993","","","","","","","","","","0","0","0","0.9856","0.9856","0.9856"
"2994","","","","","","","","","","0.9784","0.9784","0.9784","0","0","0"
"2995","","","","","","","","","","1.442","1.442","1.442","0","0","0"
"2996","","","","","","","","","","1.2728000000000002","1.2728000000000002","1.2728000000000002","0","0","0"
"2997","","","","","","","","","","2.8047999999999997","2.8047999999999997","2.8047999999999997","0.9712","0.9712","0.9712"
"2998","","","","","","","","","","1.8847999999999998","1.8847999999999998","1.8847999999999998","0","0","0"
"2999","","","","","","","","","","1.8848","1.8848","1.8848","0","0","0"
"3000","","","","","","","","","","0.9784","0.9784","0.9784","0","0","0"
"3001","","","","","","","","","","0.43400000000000005","0.43400000000000005","0.43400000000000005","0","0","0"
"3002","","","","","","","","","","0.9424","0.9424","0.9424","0","0","0"
"3003","","","","","","","","","","1.0819999999999999","1.0819999999999999","1.0819999999999999","0","0","0"
"3004","","","","","","","","","","0.9244","0.9244","0.9244","0","0","0"
"3005","","","","","","","","","","0.8012","0.8012","0.8012","0","0","0"
"3006","","","","","","","","","","0","0","0","0","0","0"
"3007","","","","","","","","","","1.892","1.892","1.892","0","0","0"
"3008","","","","","","","","","","0.9532","0.9532","0.9532","0","0","0"
"3009","","","","","","","","","","1.9884","1.9884","1.9884","0.7156","0.7156","0.7156"
"3010","","","","","","","","","","0.892","0.892","0.892","0.964","0.964","0.964"
"3011","","","","","","","","","","0.27279999999999993","0.27279999999999993","0.27279999999999993","0","0","0"
"3012","","","","","","","","","","2.92","2.92","2.92","0","0","0"
"3013","","","","","","","","","","1.9028","1.9028","1.9028","0","0","0"
"3014","","","","","","","","","","0","0","0","0","0","0"
"3015","","","","","","","","","","0.982","0.982","0.982","0","0","0"
"3016","","","","","","","","","","0","0","0","0","0","0"
"3017","","","","","","","","","","0.9604","0.9604","0.9604","0","0","0"
"3018","","","","","","","","","","0.9856","0.9856","0.9856","0","0","0"
"3019","","","","","","","","","","0","0","0","0","0","0"
"3020","","","","","","","","","","2.0568","2.0568","2.0568","0","0","0"
"3021","","","","","","","","","","2.9028","2.9028","2.9028","0","0","0"
"3022","","","","","","","","","","0","0","0","0.9928","0.9928","0.9928"
"3023","","","","","","","","","","0","0","0","0.9424","0.9424","0.9424"
"3024","","","","","","","","","","3.0675999999999997","3.0675999999999997","3.0675999999999997","0","0","0"
"3025","","","","","","","","","","0","0","0","0","0","0"
"3026","","","","","","","","","","2.8524","2.8524","2.8524","0.532","0.532","0.532"
"3027","","","","","","","","","","0.694","0.694","0.694","0","0","0"
"3028","","","","","","","","","","0.38439999999999996","0.38439999999999996","0.38439999999999996","0","0","0"
"3029","","","","","","","","","","0.8056","0.8056","0.8056","0","0","0"
"3030","","","","","","","","","","0.9424","0.9424","0.9424","0.856","0.856","0.856"
"3031","","","","","","","","","","0.39879999999999993","0.39879999999999993","0.39879999999999993","0","0","0"
"3032","","","","","","","","","","0","0","0","0.20079999999999998","0.20079999999999998","0.20079999999999998"
"3033","","","","","","","","","","0","0","0","0","0","0"
"3034","","","","","","","","","","0.3304","0.3304","0.3304","0","0","0"
"3035","","","","","","","","","","3.2763999999999998","3.2763999999999998","3.2763999999999998","0.9676","0.9676","0.9676"
"3036","","","","","","","","","","0","0","0","0","0","0"
"3037","","","","","","","","","","0","0","0","0","0","0"
"3038","","","","","","","","","","1.9207999999999998","1.9207999999999998","1.9207999999999998","0","0","0"
"3039","","","","","","","","","","1.2332","1.2332","1.2332","0","0","0"
"3040","","","","","","","","","","0.7912","0.7912","0.7912","0","0","0"
"3041","","","","","","","","","","0.9856","0.9856","0.9856","0","0","0"
"3042","","","","","","","","","","0","0","0","0","0","0"
"3043","","","","","","","","","","1.9136000000000002","1.9136000000000002","1.9136000000000002","0","0","0"
"3044","","","","","","","","","","0.8884","0.8884","0.8884","0","0","0"
"3045","","","","","","","","","","0.4384","0.4384","0.4384","0.9496","0.9496","0.9496"
"3046","","","","","","","","","","0","0","0","0","0","0"
"3047","","","","","","","","","","1.73","1.73","1.73","0","0","0"
"3048","","","","","","","","","","0.9748","0.9748","0.9748","0","0","0"
"3049","","","","","","","","","","0","0","0","0","0","0"
"3050","","","","","","","","","","0.946","0.946","0.946","0","0","0"
"3051","","","","","","","","","","0.9712","0.9712","0.9712","0","0","0"
"3052","","","","","","","","","","1.7948","1.7948","1.7948","0","0","0"
"3053","","","","","","","","","","1.9243999999999999","1.9243999999999999","1.9243999999999999","0","0","0"
"3054","","","","","","","","","","0.6472","0.6472","0.6472","0.9784","0.9784","0.9784"
"3055","","","","","","","","","","0.3124","0.3124","0.3124","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"3056","","","","","","","","","","0.8164","0.8164","0.8164","0.748","0.748","0.748"
"3057","","","","","","","","","","0.3016","0.3016","0.3016","0.9856","0.9856","0.9856"
"3058","","","","","","","","","","0.9568","0.9568","0.9568","0.7696","0.7696","0.7696"
"3059","","","","","","","","","","0.20079999999999998","0.20079999999999998","0.20079999999999998","0","0","0"
"3060","","","","","","","","","","1.604","1.604","1.604","0","0","0"
"3061","","","","","","","","","","0.6075999999999999","0.6075999999999999","0.6075999999999999","0","0","0"
"3062","","","","","","","","","","0.6292","0.6292","0.6292","0","0","0"
"3063","","","","","","","","","","0","0","0","0","0","0"
"3064","","","","","","","","","","0.9676","0.9676","0.9676","0.9712","0.9712","0.9712"
"3065","","","","","","","","","","0.7767999999999999","0.7767999999999999","0.7767999999999999","0","0","0"
"3066","","","","","","","","","","0.9307999999999998","0.9307999999999998","0.9307999999999998","0","0","0"
"3067","","","","","","","","","","0.9532","0.9532","0.9532","0.946","0.946","0.946"
"3068","","","","","","","","","","0","0","0","0.532","0.532","0.532"
"3069","","","","","","","","","","0.946","0.946","0.946","0.3304","0.3304","0.3304"
"3070","","","","","","","","","","0","0","0","0","0","0"
"3071","","","","","","","","","","2.5536000000000003","2.5536000000000003","2.5536000000000003","0","0","0"
"3072","","","","","","","","","","1.0964","1.0964","1.0964","0","0","0"
"3073","","","","","","","","","","0","0","0","0","0","0"
"3074","","","","","","","","","","0.5788","0.5788","0.5788","0.9712","0.9712","0.9712"
"3075","","","","","","","","","","1.8235999999999999","1.8235999999999999","1.8235999999999999","0.9748","0.9748","0.9748"
"3076","","","","","","","","","","3.3268","3.3268","3.3268","0","0","0"
"3077","","","","","","","","","","0.3124","0.3124","0.3124","0","0","0"
"3078","","","","","","","","","","0.35919999999999996","0.35919999999999996","0.35919999999999996","0","0","0"
"3079","","","","","","","","","","0","0","0","0","0","0"
"3080","","","","","","","","","","0","0","0","0","0","0"
"3081","","","","","","","","","","0.5895999999999999","0.5895999999999999","0.5895999999999999","0","0","0"
"3082","","","","","","","","","","0.982","0.982","0.982","0","0","0"
"3083","","","","","","","","","","0","0","0","0","0","0"
"3084","","","","","","","","","","0","0","0","0","0","0"
"3085","","","","","","","","","","2.6176000000000004","2.6176000000000004","2.6176000000000004","0","0","0"
"3086","","","","","","","","","","0.784","0.784","0.784","0","0","0"
"3087","","","","","","","","","","0","0","0","0","0","0"
"3088","","","","","","","","","","0","0","0","0","0","0"
"3089","","","","","","","","","","0.6364","0.6364","0.6364","0.982","0.982","0.982"
"3090","","","","","","","","","","0.6579999999999999","0.6579999999999999","0.6579999999999999","0","0","0"
